URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasSuspiciousWord,NoOfSuspiciousWords,HasBrandName,NoOfHyphens,NoOfDots,PathLength,HasLoginKeyword,HasVerifyKeyword,HasAccountKeyword,label
24,7,0,2,0,0,0,0.0,18,0.75,1,0.0416666666666666,0,0,0,0,0.2083333333333333,1,0,0,0,0,1,9,0,0,0,0
20,13,0,2,2,0,0,0.0,14,0.7,0,0.0,0,0,0,0,0.3,0,0,0,0,0,3,0,0,0,0,0
86,59,0,4,3,0,0,0.0,64,0.7441860465116279,10,0.1162790697674418,0,0,0,0,0.1395348837209302,0,0,0,0,3,5,20,0,0,0,0
29,20,0,6,0,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,1,1,0,0,0,0
31,22,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,1,0,0,0,0,2,1,0,0,0,0
63,16,0,3,1,0,0,0.0,55,0.873015873015873,0,0.0,0,0,0,0,0.1269841269841269,1,0,0,1,0,2,39,0,0,0,0
37,29,0,2,2,0,0,0.0,31,0.8378378378378378,0,0.0,0,0,0,0,0.1621621621621621,1,0,0,0,0,3,0,0,0,0,1
195,77,0,3,1,0,0,0.0,153,0.7846153846153846,13,0.0666666666666666,1,1,0,0,0.1487179487179487,1,0,0,0,10,6,57,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
24,17,0,2,2,0,0,0.0,17,0.7083333333333334,1,0.0416666666666666,0,0,0,0,0.25,0,0,0,0,0,3,0,0,0,0,0
29,20,0,2,2,0,0,0.0,22,0.7586206896551724,0,0.0,0,0,0,0,0.2413793103448276,1,0,0,0,0,3,1,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
34,17,0,7,0,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,1,0,0,0,0,1,9,0,0,0,0
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,0,0,0,0,0,2,0,0,0,0,0
51,28,0,2,1,0,0,0.0,42,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,0,0,0,0,2,3,16,0,0,0,0
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,0,3,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
33,26,0,3,2,0,0,0.0,26,0.7878787878787878,1,0.0303030303030303,0,0,0,0,0.1818181818181818,0,0,0,0,0,3,0,0,0,0,0
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,0,3,0,0,0,0,1
28,19,0,3,1,0,0,0.0,19,0.6785714285714286,1,0.0357142857142857,0,0,0,0,0.2857142857142857,1,0,0,0,2,2,1,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
32,24,0,2,2,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,0,3,0,0,0,0,1
25,18,0,2,1,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,0,0,0,0,1,2,0,0,0,0,0
48,22,0,7,0,0,0,0.0,40,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,1,1,18,0,0,0,0
33,26,0,3,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,0,0,0,0,0,3,0,0,0,0,0
99,74,0,4,2,0,0,0.0,80,0.8080808080808081,11,0.1111111111111111,0,0,0,0,0.0808080808080808,1,0,0,0,0,4,17,0,0,0,0
85,53,0,4,3,0,0,0.0,62,0.7294117647058823,8,0.0941176470588235,0,1,0,1,0.1764705882352941,0,0,0,0,4,5,10,0,0,0,0
31,22,0,3,1,0,0,0.0,19,0.6129032258064516,5,0.1612903225806451,0,0,0,0,0.2258064516129032,1,0,0,0,1,2,1,0,0,0,0
57,35,0,2,2,0,0,0.0,47,0.8245614035087719,1,0.0175438596491228,0,0,0,0,0.1578947368421052,1,0,0,0,0,4,14,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
36,21,0,3,1,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,0,0.1944444444444444,1,0,0,0,0,2,7,0,0,0,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
283,17,0,3,0,0,0,0.0,212,0.7491166077738516,20,0.0706713780918728,3,2,1,0,0.1802120141342756,1,0,0,0,10,10,62,0,0,0,0
30,22,0,3,1,0,0,0.0,24,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,1,2,0,0,0,0,1
57,35,0,4,2,0,0,0.0,35,0.6140350877192983,10,0.175438596491228,0,0,0,0,0.2105263157894736,1,0,0,0,4,4,14,0,0,0,0
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,1,0,0,0,0,3,0,0,0,0,1
24,15,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,1,0,0,0,0
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,0,3,0,0,0,0,1
80,7,0,2,0,0,0,0.0,65,0.8125,9,0.1125,0,0,0,0,0.075,1,0,0,0,0,1,65,0,0,0,0
44,35,0,3,1,0,0,0.0,27,0.6136363636363636,8,0.1818181818181818,0,0,0,0,0.2045454545454545,1,0,0,0,3,2,1,0,0,0,0
38,30,0,3,1,0,0,0.0,31,0.8157894736842105,0,0.0,0,0,0,0,0.1842105263157894,0,0,0,0,1,2,1,0,0,0,0
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,1,0,0,0,1,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,0
36,27,0,4,1,0,0,0.0,22,0.6111111111111112,6,0.1666666666666666,0,0,0,0,0.2222222222222222,1,0,0,0,2,2,1,0,0,0,0
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,2,0,0,0.0,19,0.7037037037037037,2,0.074074074074074,0,0,0,0,0.2222222222222222,1,0,0,0,0,3,0,0,0,0,1
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,3,0,0,0,0,1
24,17,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,0,3,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,0,0,0,0,0,2,0,0,0,0,0
40,31,0,3,1,0,0,0.0,34,0.85,0,0.0,0,0,0,0,0.15,1,0,0,0,0,2,1,0,0,0,0
26,18,0,2,2,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,0,3,0,0,0,0,1
34,25,0,3,1,0,0,0.0,21,0.6176470588235294,6,0.1764705882352941,0,0,0,0,0.2058823529411764,1,0,0,0,1,2,1,0,0,0,0
157,24,0,3,0,0,0,0.0,106,0.6751592356687898,34,0.2165605095541401,3,1,2,2,0.10828025477707,1,0,0,0,3,2,24,0,0,0,0
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0
50,28,0,2,1,0,0,0.0,41,0.82,0,0.0,0,0,0,0,0.18,0,0,0,0,0,3,15,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
34,25,0,3,1,0,0,0.0,25,0.7352941176470589,2,0.0588235294117647,0,0,0,0,0.2058823529411764,1,0,0,0,1,2,1,0,0,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
32,24,0,2,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,21,0.7777777777777778,1,0.037037037037037,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
36,13,0,2,1,0,0,0.0,27,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,1,2,15,0,0,0,0
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,1,0.0384615384615384,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
39,31,0,3,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,0,0.1282051282051282,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
36,28,0,3,1,0,0,0.0,31,0.8611111111111112,0,0.0,0,0,0,0,0.1388888888888889,1,0,0,0,0,2,0,0,0,0,1
32,23,0,3,1,0,0,0.0,24,0.75,1,0.03125,0,0,0,0,0.21875,1,0,0,0,1,2,1,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
37,29,0,2,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,0,0.1351351351351351,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,17,0.6538461538461539,3,0.1153846153846153,0,0,0,0,0.2307692307692307,0,0,0,0,0,2,1,0,0,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
24,15,0,3,1,0,0,0.0,16,0.6666666666666666,1,0.0416666666666666,0,0,0,0,0.2916666666666667,1,0,0,0,1,2,1,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,0,0,0,0,0,2,0,0,0,0,0
19,11,0,2,1,0,0,0.0,12,0.631578947368421,2,0.1052631578947368,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
20,13,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,0,2,0,0,0,0,0
25,17,0,3,1,0,0,0.0,19,0.76,1,0.04,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
42,33,0,3,1,0,0,0.0,30,0.7142857142857143,3,0.0714285714285714,0,0,0,0,0.2142857142857142,1,0,0,0,3,2,1,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
58,31,0,3,4,0,0,0.0,47,0.8103448275862069,0,0.0,0,0,0,0,0.1896551724137931,0,0,0,0,0,6,20,0,0,0,0
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,1,0,0,0,0,3,0,0,0,0,1
40,32,0,2,2,0,0,0.0,34,0.85,0,0.0,0,0,0,0,0.15,1,0,0,0,0,3,0,0,0,0,1
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,3,0,0,0,0,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,0,2,0,0,0,0,0
23,15,0,3,2,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,0,0.2608695652173913,1,0,0,0,0,3,0,0,0,0,1
34,25,0,3,1,0,0,0.0,21,0.6176470588235294,6,0.1764705882352941,0,0,0,0,0.2058823529411764,1,0,0,0,1,2,1,0,0,0,0
82,74,0,4,2,0,0,0.0,69,0.8414634146341463,6,0.073170731707317,0,0,0,0,0.0853658536585365,0,0,0,0,0,3,1,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
57,48,0,3,1,0,0,0.0,46,0.8070175438596491,0,0.0,0,0,0,0,0.1929824561403508,1,0,0,0,5,2,1,0,0,0,0
29,20,0,3,1,0,0,0.0,19,0.6551724137931034,3,0.1034482758620689,0,0,0,0,0.2413793103448276,1,1,1,0,1,2,1,1,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
15,8,0,2,1,0,0,0.0,10,0.6666666666666666,0,0.0,0,0,0,0,0.3333333333333333,0,0,0,0,0,2,0,0,0,0,0
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,0,3,0,0,0,0,1
32,25,0,3,2,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,0,1,1,0,0,3,0,0,0,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0
44,35,0,3,2,0,0,0.0,37,0.8409090909090909,0,0.0,0,0,0,0,0.1590909090909091,1,0,0,0,0,3,1,0,0,0,0
34,25,0,3,1,0,0,0.0,21,0.6176470588235294,6,0.1764705882352941,0,0,0,0,0.2058823529411764,1,0,0,0,1,2,1,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
38,7,0,2,0,0,0,0.0,30,0.7894736842105263,1,0.0263157894736842,0,0,0,0,0.1842105263157894,1,0,0,0,0,2,23,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,2,0,0,0.0,17,0.7083333333333334,1,0.0416666666666666,0,0,0,0,0.25,1,0,0,0,0,3,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
48,40,0,2,2,0,0,0.0,40,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,2,3,0,0,0,0,1
21,14,0,7,0,0,0,0.0,17,0.8095238095238095,0,0.0,0,0,0,0,0.1904761904761904,0,0,0,0,0,1,0,0,0,0,0
27,20,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,0,0,0,0,0,3,0,0,0,0,0
39,30,0,2,2,0,0,0.0,30,0.7692307692307693,2,0.0512820512820512,0,0,0,0,0.1794871794871795,1,0,0,0,0,3,1,0,0,0,0
158,14,0,3,0,1,10,0.0632911392405063,98,0.620253164556962,29,0.1835443037974683,4,1,3,14,0.1962025316455696,1,0,0,0,0,4,6,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
33,26,0,3,1,0,0,0.0,26,0.7878787878787878,0,0.0,0,0,0,0,0.2121212121212121,0,0,0,0,2,2,0,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
46,38,0,2,2,0,0,0.0,35,0.7608695652173914,5,0.108695652173913,0,0,0,0,0.1304347826086956,1,0,0,0,0,3,0,0,0,0,0
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,0,0,0,0,0,2,0,0,0,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
28,21,0,2,1,0,0,0.0,21,0.75,2,0.0714285714285714,0,0,0,0,0.1785714285714285,0,0,0,0,0,2,0,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
27,15,0,2,0,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,0,1,4,0,0,0,0
39,31,0,7,2,0,0,0.0,32,0.8205128205128205,0,0.0,0,0,0,0,0.1794871794871795,0,0,0,0,0,3,1,0,0,0,0
23,15,0,3,1,0,0,0.0,14,0.6086956521739131,4,0.1739130434782608,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
92,19,0,3,0,0,0,0.0,74,0.8043478260869565,11,0.1195652173913043,0,0,0,0,0.0760869565217391,1,0,0,0,1,1,65,0,0,0,0
24,16,0,3,1,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,1,2,0,0,0,0,1
30,23,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,0,0,0,0,0,2,0,0,0,0,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
25,17,0,2,1,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,1,2,0,0,0,0,1
35,26,0,3,1,0,0,0.0,23,0.6571428571428571,5,0.1428571428571428,0,0,0,0,0.2,1,0,0,1,1,2,1,0,0,0,0
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,0,0,0,0,0,2,0,0,0,0,0
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,1,0,0,0,1,2,0,0,0,0,1
34,25,0,3,1,0,0,0.0,27,0.7941176470588235,1,0.0294117647058823,0,0,0,0,0.1764705882352941,1,0,0,0,0,2,1,0,0,0,0
33,25,0,2,2,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,3,0,0,0,0,1
34,27,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,0,0,0,0,0,2,0,0,0,0,0
33,26,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,0,0,0,0,0,2,0,0,0,0,0
40,32,0,2,3,0,0,0.0,31,0.775,2,0.05,0,0,0,0,0.175,1,0,0,0,0,4,0,0,0,0,1
27,19,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,1,0,0,0,0,3,0,0,0,0,1
62,21,0,3,1,0,0,0.0,51,0.8225806451612904,0,0.0,0,0,0,0,0.1774193548387097,0,1,1,1,0,5,34,1,0,0,0
25,18,0,3,2,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,0,0,0,0,0,3,0,0,0,0,0
44,35,0,3,1,0,0,0.0,28,0.6363636363636364,9,0.2045454545454545,0,0,0,0,0.1590909090909091,1,0,0,0,1,2,1,0,0,0,0
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,1,0,0,0,0,3,0,0,0,0,1
45,36,0,3,1,0,0,0.0,36,0.8,3,0.0666666666666666,0,0,0,0,0.1333333333333333,1,0,0,0,0,2,1,0,0,0,0
72,9,0,2,0,0,0,0.0,56,0.7777777777777778,4,0.0555555555555555,0,0,0,4,0.1666666666666666,1,1,1,0,0,2,55,1,0,0,0
48,39,0,3,2,0,0,0.0,33,0.6875,4,0.0833333333333333,0,0,0,0,0.2291666666666666,1,0,0,0,4,3,1,0,0,0,0
75,60,0,3,3,0,0,0.0,46,0.6133333333333333,18,0.24,0,0,0,0,0.1466666666666666,0,0,0,0,2,5,8,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
44,36,0,4,1,0,0,0.0,38,0.8636363636363636,0,0.0,0,0,0,0,0.1363636363636363,0,0,0,0,0,2,1,0,0,0,0
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
22,15,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,0,0,0,0,0,3,0,0,0,0,0
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,0,0,0,0,0,2,0,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,3,0,0,0.0,21,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,4,0,0,0,0,1
26,18,0,3,1,0,0,0.0,19,0.7307692307692307,1,0.0384615384615384,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
